"","x"
"748",0.125739533747758
"749",0.130083095189459
"750",0.0870831966384463
"751",0.110339317453152
"752",0.29671252941518
"753",0.0924774765516004
"754",0.206842365837242
"755",0.131153884350545
"756",0.100924351130457
"757",0.0859961434445275
"758",0.0866146202590692
"759",0.117501976943622
"760",0.0464364164939729
"761",0.180003439706411
"762",0.0805014731352617
"763",0.0992134150688237
"764",0.148376540174977
"765",0.15452179691081
"766",0.176447636027462
"767",0.106252591732439
"768",0.0706997698698064
"769",0.0849388844057897
"770",0.141745143820084
"771",0.230144066506757
"772",0.158294106406856
"773",0.17015282510391
"774",0.187055523177655
"775",0.156004042701984
"776",0.0919470669970925
"777",0.497134320247332
"778",0.168243110288999
"779",0.117982774798979
"780",0.130850171262991
"781",0.106242631203975
"782",0.270531546898436
"783",0.158090708900767
"784",0.0584643661121976
"785",0.178528604377543
"786",0.0735811492547618
"787",0.136264136042464
"788",0.148235804207134
"789",0.187585714019991
"790",0.141323996059874
"791",0.136354285409124
"792",0.108928226112685
"793",0.138570242887866
"794",0.165790601788493
"795",0.197791992527904
"796",0.130376137511695
"797",0.123900644195617
"798",0.103587050532331
"799",0.121057860068839
"800",0.161195787577135
"801",0.0913356021982105
"802",0.152691941159746
"803",0.118851092734675
"804",0.171033050745972
"805",0.114932572026272
"806",0.151809639450995
"807",0.163330839785414
"808",0.33543884246931
"809",0.120270152923557
"810",0.104361414202444
"811",0.191015364003301
"812",0.126198155984465
"813",0.273668837893532
"814",0.107135952716051
"815",0.10990788222322
"816",0.0918969635864793
"817",0.0768458589343081
"818",0.15314899603805
"819",0.18889660762106
"820",0.0961272962338452
"821",0.164111783902409
"822",0.141657179799928
"823",0.170079471409735
"824",0.0995885255942762
"825",0.0700829781603272
"826",0.128093423964602
"827",0.129149277386223
"828",0.128992138265242
"829",0.128752643293405
"830",0.0888887017680077
"831",0.109402528721168
"832",0.161994576672626
"833",0.120096310218297
"834",0.14193286981821
"835",0.126033703082895
"836",0.331790382354106
"837",0.151641048682992
"838",0.0924260074319269
"839",0.124172139902471
"840",0.151272798587212
"841",0.140068829949789
"842",0.111482548686593
"843",0.142484897420025
"844",0.092947533287724
"845",0.158749264436646
"846",0.141136359365042
"847",0.160148101003672
"848",0.0792508770933444
"849",0.250833546360418
"850",0.104427832095521
"851",0.146138691210423
"852",0.0874622219461504
"853",0.136187520404061
"854",0.155917139145051
"855",0.127023479304041
"856",0.198924406742436
"857",0.157083444151902
"858",0.134082422210054
"859",0.0948851760981014
"860",0.120746818118056
"861",0.226575878501893
"862",0.130360888333534
"863",0.130466196499154
"864",0.1894906741549
"865",0.121231059395483
"866",0.14786580208169
"867",0.218094167868451
"868",0.122126273161533
"869",0.188405070679811
"870",0.232537205668941
"871",0.208956028634639
"872",0.0898623990818632
"873",0.104895805965073
"874",0.110508710318717
"875",0.115036996257393
"876",0.190192988957949
"877",0.228944450438692
"878",0.126373505365231
"879",0.122394607417577
"880",0.109543567179303
"881",0.145257780901457
"882",0.0782674172348491
"883",0.0723069193652156
"884",0.199558934133555
"885",0.097947386991789
"886",0.361972499151441
"887",0.143958052510114
"888",0.11629087883339
"889",0.115056301568639
"890",0.129480491376938
"891",0.138022153210506
"892",0.0957893125606038
"893",0.166795914520632
"894",0.145477244059059
"895",0.0800275823478479
"896",0.143861311160583
"897",0.119328393546024
"898",0.125381485252116
"899",0.140230482116939
"900",0.12695970398194
"901",0.164246011494236
"902",0.149457685715303
"903",0.278440906250906
"904",0.478600667336727
"905",0.175630516854986
"906",0.082497555332583
"907",0.128238652439722
"908",0.115613567339294
"909",0.15190447920682
"910",0.168307592952808
"911",0.150169983916341
"912",0.154795517433173
"913",0.116682225958448
"914",0.160675339016346
"915",0.0921176917637399
"916",0.112498147662793
"917",0.09862659572057
"918",0.136208971934756
"919",0.123930876906804
"920",0.127425981823305
"921",0.0911278086643594
"922",0.157717238478729
"923",0.094773815865772
"924",0.170047458363726
"925",0.101209469143001
"926",0.0938912866418955
"927",0.218014582699566
"928",0.186718881371713
"929",0.179155417335837
"930",0.125460118838932
"931",0.107374517245987
"932",0.122575571768244
"933",0.126394723515075
"934",0.214307864408867
"935",0.168951946436397
"936",0.0879207702256478
"937",0.209322964232864
"938",0.0555096115640473
"939",0.199623352238146
"940",0.15076668480159
"941",0.121030303149761
"942",0.282813046949673
"943",0.133587731043845
"944",0.0863347948456901
"945",0.115829845279753
"946",0.16371416748184
"947",0.156648279739607
"948",0.215820435542573
"949",0.117803648540194
"950",0.150925356421183
"951",0.216034676106186
"952",0.101470989706678
"953",0.117498646811063
"954",0.0699412425354012
"955",0.189810458430663
"956",0.142058642409409
"957",0.131963667023191
"958",0.0707370827042161
"959",0.363823982883374
"960",0.117366704556511
"961",0.124927726752061
"962",0.152002979387951
"963",0.181506276044382
"964",0.26860896726049
"965",0.0980027408610284
"966",0.214987327509495
"967",0.0988740480524127
"968",0.14117710298725
"969",0.191327895756679
"970",0.145658424400206
"971",0.127536495165887
"972",0.182031678223736
"973",0.124192190761073
"974",0.1448274570693
"975",0.214198543459847
"976",0.194398220783021
"977",0.199433455286022
"978",0.171038987853697
"979",0.121875885401562
"980",0.268601215879504
"981",0.177160083057449
"982",0.0621611940997503
"983",0.0673640297670743
"984",0.160028159952593
"985",0.192536102707228
"986",0.0928166070453689
"987",0.119825695848045
"988",0.136168917815491
"989",0.0878971319924295
"990",0.0609697751752936
"991",0.134365709811607
"992",0.155124689227852
"993",0.218241724733893
"994",0.247288305576332
"995",0.107282901089651
"996",0.1076637938146
"997",0.149953442328476
"998",0.176891136522301
"999",0.0801079060900793
"1000",0.347613493505377
"1001",0.138743999454089
"1002",0.154587903899849
"1003",0.0579420942610737
"1004",0.158676524485065
"1005",0.259248854263391
"1006",0.104087212002781
"1007",0.144542185012602
"1008",0.0883676964890663
"1009",0.110083604812251
"1010",0.141136741747222
"1011",0.102637825440325
"1012",0.114548117615868
"1013",0.166070214910542
"1014",0.0888867573195928
"1015",0.116414359415875
"1016",0.141955360061344
"1017",0.0871665748768979
"1018",0.17949210475262
"1019",0.151301328007869
"1020",0.109040062138226
"1021",0.196117245058522
"1022",0.109549853921709
"1023",0.115508787574915
"1024",0.247520234948576
"1025",0.122701087088997
"1026",0.247916617486711
"1027",0.0768929707697723
"1028",0.0716805297347755
"1029",0.217553478690341
"1030",0.189119222086443
"1031",0.0464417571848859
"1032",0.194745752198672
"1033",0.22925271147205
"1034",0.146216697359975
"1035",0.0965422316789309
"1036",0.104750859408125
"1037",0.0646349300231872
"1038",0.0908986167357274
"1039",0.093530575093334
"1040",0.111303424628155
"1041",0.11868622443555
"1042",0.141717717667512
"1043",0.0937136423573268
"1044",0.105853508203872
"1045",0.123582104524755
"1046",0.142425237833318
"1047",0.136420802060105
"1048",0.0718039287704225
"1049",0.103261025487417
"1050",0.14314220489264
"1051",0.0966070795711522
"1052",0.105955563629554
"1053",0.139349845967195
"1054",0.151386992786316
"1055",0.130418006929444
"1056",0.137283880805738
"1057",0.332616516441517
"1058",0.111255803319805
"1059",0.146864033744907
"1060",0.158016748582403
"1061",0.131660052288065
"1062",0.171818044657931
"1063",0.173462319979584
"1064",0.112070823720129
"1065",0.114849241761778
"1066",0.275247556574225
"1067",0.181372745127851
"1068",0.124179706005243
"1069",0.166194694608352
"1070",0.136840772038429
"1071",0.132983319931855
"1072",0.132174798060116
"1073",0.0654954303032225
"1074",0.210252622270427
"1075",0.171527271311401
"1076",0.198414303157351
"1077",0.135286366201302
"1078",0.0823611544714191
"1079",0.193758378950806
"1080",0.148672229090786
"1081",0.158110292213554
"1082",0.153453410182278
"1083",0.0872026092762918
"1084",0.151581478258039
"1085",0.13955245796029
"1086",0.149789855417457
"1087",0.127038698105155
"1088",0.154149055873401
"1089",0.210888168829953
"1090",0.121898579890553
"1091",0.10816333472852
"1092",0.240326378202056
"1093",0.214667412805055
"1094",0.166036066625688
"1095",0.135691877577563
"1096",0.144104996424589
"1097",0.14743912682088
"1098",0.171528772344543
"1099",0.0952711873099997
"1100",0.139810024913833
"1101",0.0965433298246032
"1102",0.137619405542567
"1103",0.157408823349025
"1104",0.1024616175835
"1105",0.0752837115811413
"1106",0.179757402691048
"1107",0.17195196570589
"1108",0.127693154446016
"1109",0.121331826456777
"1110",0.204734703922515
"1111",0.152984994149074
"1112",0.153500622747937
"1113",0.132848774402356
"1114",0.203976155065755
"1115",0.125653435076306
"1116",0.0847826832354841
"1117",0.131556277956847
"1118",0.13714427941835
"1119",0.103959796196811
"1120",0.126153062935416
"1121",0.123353972397545
"1122",0.09426308160789
"1123",0.0732457527638958
"1124",0.1445477107263
"1125",0.107271727970988
"1126",0.256134003126438
"1127",0.12755983272515
"1128",0.238258188390316
"1129",0.113607985502604
"1130",0.0984150182459356
"1131",0.183840945699764
"1132",0.226260285119568
"1133",0.127819288909715
"1134",0.0858738104704834
"1135",0.130629256781889
"1136",0.15899878325852
"1137",0.17822446702647
"1138",0.15733326114354
"1139",0.0910409277970277
"1140",0.125852300041621
"1141",0.148888747171245
"1142",0.123635690881572
"1143",0.179699387743823
"1144",0.105666029311289
"1145",0.134824905785412
"1146",0.135014968052797
"1147",0.128756784536812
"1148",0.0989198615120796
"1149",0.145796787846105
"1150",0.075917002994038
"1151",0.196865880753347
"1152",0.114066807742844
"1153",0.129983373039553
"1154",0.134294008398273
"1155",0.547455053028526
"1156",0.141264363242374
"1157",0.171038299692195
"1158",0.12583364870632
"1159",0.203081533849811
"1160",0.101557397605868
"1161",0.141756905965327
"1162",0.123598411176711
"1163",0.153628241556767
"1164",0.131150783944841
"1165",0.262483733602657
"1166",0.178064817099467
"1167",0.137884093999855
"1168",0.0960752312961967
"1169",0.0914577825011963
"1170",0.131497006757133
"1171",0.115025026205948
"1172",0.122462746258789
"1173",0.117801692637155
"1174",0.127394562799183
"1175",0.127638590526264
"1176",0.135031754380041
"1177",0.123869755757029
"1178",0.157516067139896
"1179",0.148585416170394
"1180",0.119216582043883
"1181",0.0750932253194435
"1182",0.210837219455473
"1183",0.150138998672884
"1184",0.122985038572335
"1185",0.132241913262515
"1186",0.124326808177379
"1187",0.135882928220442
"1188",0.133448405120173
"1189",0.0793705435714007
"1190",0.0892501400537244
"1191",0.137072076160026
"1192",0.0894216576202674
"1193",0.122443412844798
"1194",0.145816837722946
"1195",0.166731343170846
"1196",0.143835545334805
"1197",0.117889393196028
"1198",0.125717915996582
"1199",0.112685287467362
"1200",0.14449026092813
"1201",0.243346850698803
"1202",0.163533751218999
"1203",0.142450772238419
"1204",0.205345310313845
"1205",0.111749973793738
"1206",0.0755621274430841
"1207",0.124444737830777
"1208",0.157474543228343
"1209",0.156987337558502
"1210",0.0901063423059822
"1211",0.095384677780057
"1212",0.104771062523576
"1213",0.108167693468302
"1214",0.243469296254923
"1215",0.105381781294581
"1216",0.141091160189119
"1217",0.0854559821684485
"1218",0.0998638995050302
"1219",0.116853161099813
"1220",0.189515803943335
"1221",0.161814943075285
"1222",0.102162238427613
"1223",0.143969229560181
"1224",0.0791805287167462
"1225",0.136615674377103
"1226",0.155296892061175
"1227",0.115667173914399
"1228",0.14296801793713
"1229",0.115314231043164
"1230",0.130484789732607
"1231",0.166299161362181
